Id,Age,Trabajo,Estado Civil,Educación,Saldo Bancario,Prestamo vivienda,Prestamo auto,Comunicación,Fecha Ultimo contacto,N de contactos,Dias transcurridos,Intentos previos,Resultado,Llamada comenzada2,Llamada terminada2,Seguro contratado,Orden_Comunicación
4336,44,"Prestador de Servicios","Divorciado","Secuandaria",-368,"SI","NO","celular","2021-05-05 00:00:00,000",1,-1,0,"NA","1899-12-30 14:44:10,000","1899-12-30 14:59:05,000","NA",1
4262,40,"Desempleado","Divorciado","Secuandaria",452,"NO","NO","celular","2021-11-20 00:00:00,000",1,-1,0,"NA","1899-12-30 17:26:12,000","1899-12-30 17:27:50,000","NA",1
4028,59,"Tecnico","Divorciado","Secuandaria",2396,"NO","NO","celular","2021-11-20 00:00:00,000",1,-1,0,"NA","1899-12-30 09:35:04,000","1899-12-30 09:43:12,000","NA",1
3972,32,"Administrador","Divorciado","Secuandaria",410,"SI","NO","celular","2021-04-14 00:00:00,000",1,-1,0,"NA","1899-12-30 17:25:03,000","1899-12-30 17:27:12,000","NO",1
4292,30,"Prestador de Servicios","Divorciado","Secuandaria",436,"SI","NO","celular","2021-06-17 00:00:00,000",1,-1,0,"NA","1899-12-30 09:59:25,000","1899-12-30 10:28:05,000","NA",1
4852,41,"Prestador de Servicios","Divorciado","Secuandaria",840,"SI","NO","celular","2021-02-02 00:00:00,000",1,-1,0,"NA","1899-12-30 10:31:56,000","1899-12-30 10:47:34,000","NA",1
4750,37,"Tecnico","Divorciado","Secuandaria",79,"NO","NO","celular","2021-07-21 00:00:00,000",1,-1,0,"NA","1899-12-30 12:26:24,000","1899-12-30 12:29:35,000","NA",1
4636,49,"Independiente","Divorciado","Secuandaria",6116,"SI","NO","celular","2021-11-21 00:00:00,000",1,-1,0,"NA","1899-12-30 12:12:38,000","1899-12-30 12:13:21,000","NA",1
4634,54,"Desempleado","Divorciado","Secuandaria",309,"NO","NO","celular","2021-04-20 00:00:00,000",1,-1,0,"NA","1899-12-30 14:03:08,000","1899-12-30 14:07:09,000","NA",1
405,27,"Administrador","Divorciado","Secuandaria",451,"SI","NO","celular","2021-07-16 00:00:00,000",1,-1,0,"NA","1899-12-30 16:47:31,000","1899-12-30 16:58:23,000","SI",1
369,49,"Trabajador obrero","Divorciado","Secuandaria",10613,"NO","SI","celular","2021-02-04 00:00:00,000",1,-1,0,"NA","1899-12-30 17:06:40,000","1899-12-30 17:27:06,000","SI",1
207,55,"Tecnico","Divorciado","Secuandaria",4,"NO","NO","celular","2021-01-28 00:00:00,000",1,-1,0,"NA","1899-12-30 15:22:04,000","1899-12-30 15:39:32,000","SI",1
152,73,"Retirado","Divorciado","Secuandaria",7111,"SI","NO","celular","2021-10-12 00:00:00,000",1,-1,0,"NA","1899-12-30 10:02:40,000","1899-12-30 10:05:06,000","SI",1
47,42,"Gerente","Divorciado","Secuandaria",283,"SI","NO","celular","2021-07-23 00:00:00,000",1,-1,0,"NA","1899-12-30 12:00:12,000","1899-12-30 12:12:53,000","SI",1
1625,41,"Emprendedor","Divorciado","Terciaria",285,"NO","SI","celular","2021-11-21 00:00:00,000",1,-1,0,"NA","1899-12-30 14:51:35,000","1899-12-30 14:54:13,000","NO",1
3627,47,"Prestador de Servicios","Divorciado","Terciaria",1639,"NO","NO","celular","2021-01-12 00:00:00,000",1,-1,0,"NA","1899-12-30 14:25:57,000","1899-12-30 14:31:46,000","SI",1
1741,48,"Gerente","Divorciado","Terciaria",313,"NO","NO","celular","2021-05-08 00:00:00,000",1,-1,0,"NA","1899-12-30 12:01:30,000","1899-12-30 12:04:58,000","NO",1
1239,47,"Emprendedor","Divorciado","Terciaria",178,"NO","NO","celular","2021-02-04 00:00:00,000",1,-1,0,"NA","1899-12-30 15:26:12,000","1899-12-30 15:31:03,000","NO",1
1035,49,"Tecnico","Divorciado","Terciaria",1807,"SI","NO","celular","2021-03-12 00:00:00,000",1,-1,0,"NA","1899-12-30 15:11:11,000","1899-12-30 15:15:00,000","SI",1
137,39,"Gerente","Divorciado","Terciaria",1968,"NO","NO","celular","2021-11-21 00:00:00,000",1,-1,0,"NA","1899-12-30 14:54:56,000","1899-12-30 15:05:44,000","SI",1
417,42,"Gerente","Divorciado","Terciaria",9,"SI","NO","celular","2021-07-21 00:00:00,000",1,-1,0,"NA","1899-12-30 14:24:03,000","1899-12-30 14:32:32,000","NO",1
1065,73,"Retirado","Divorciado","Terciaria",3203,"NO","NO","celular","2021-04-20 00:00:00,000",1,-1,0,"NA","1899-12-30 11:36:42,000","1899-12-30 11:39:10,000","SI",1
1190,39,"Tecnico","Divorciado","Terciaria",3,"NO","NO","celular","2021-05-06 00:00:00,000",1,-1,0,"NA","1899-12-30 14:32:42,000","1899-12-30 14:40:50,000","SI",1
2077,52,"Gerente","Divorciado","Terciaria",96,"NO","NO","celular","2021-08-19 00:00:00,000",1,-1,0,"NA","1899-12-30 10:13:47,000","1899-12-30 10:16:01,000","NO",1
2631,43,"Gerente","Divorciado","Terciaria",187,"NO","NO","celular","2021-08-05 00:00:00,000",1,-1,0,"NA","1899-12-30 16:45:12,000","1899-12-30 16:48:07,000","NO",1
3524,54,"Retirado","Divorciado","Terciaria",2682,"SI","NO","celular","2021-05-14 00:00:00,000",1,-1,0,"NA","1899-12-30 15:27:00,000","1899-12-30 15:32:34,000","NO",1
3537,56,"Retirado","Divorciado","Terciaria",13094,"NO","NO","celular","2021-05-25 00:00:00,000",1,-1,0,"NA","1899-12-30 16:19:36,000","1899-12-30 16:37:20,000","SI",1
1901,57,"Gerente","Divorciado","Terciaria",429,"SI","NO","celular","2021-07-17 00:00:00,000",1,-1,0,"NA","1899-12-30 16:30:10,000","1899-12-30 16:34:15,000","NO",1
2040,46,"Gerente","Divorciado","Terciaria",507,"SI","NO","celular","2021-04-01 00:00:00,000",1,-1,0,"NA","1899-12-30 16:30:34,000","1899-12-30 16:50:30,000","SI",1
2097,41,"Gerente","Divorciado","Terciaria",4567,"SI","SI","celular","2021-07-16 00:00:00,000",1,-1,0,"NA","1899-12-30 12:48:48,000","1899-12-30 12:50:34,000","NO",1
2407,48,"Gerente","Divorciado","Terciaria",507,"SI","NO","celular","2021-04-09 00:00:00,000",1,-1,0,"NA","1899-12-30 12:16:01,000","1899-12-30 12:24:49,000","NO",1
2445,41,"Prestador de Servicios","Divorciado","Terciaria",1583,"SI","NO","celular","2021-07-09 00:00:00,000",1,-1,0,"NA","1899-12-30 09:07:19,000","1899-12-30 09:18:21,000","SI",1
1836,34,"Tecnico","Divorciado","Terciaria",1317,"SI","NO","celular","2021-05-15 00:00:00,000",1,-1,0,"NA","1899-12-30 15:31:34,000","1899-12-30 15:35:33,000","NO",1
2654,58,"Gerente","Divorciado","Terciaria",5701,"NO","NO","celular","2021-02-02 00:00:00,000",1,-1,0,"NA","1899-12-30 15:36:32,000","1899-12-30 15:45:13,000","SI",1
3828,57,"Independiente","Divorciado","Terciaria",6519,"NO","NO","celular","2021-11-20 00:00:00,000",1,-1,0,"NA","1899-12-30 16:56:14,000","1899-12-30 17:13:34,000","NO",1
3956,40,"Gerente","Divorciado","Terciaria",205,"NO","NO","celular","2021-07-25 00:00:00,000",1,-1,0,"NA","1899-12-30 12:04:18,000","1899-12-30 12:10:15,000","NO",1
3901,56,"Gerente","Divorciado","Terciaria",1263,"SI","NO","celular","2021-05-13 00:00:00,000",1,-1,0,"NA","1899-12-30 10:02:56,000","1899-12-30 10:05:31,000","NO",1
3908,67,"Retirado","Divorciado","Terciaria",443,"NO","NO","celular","2021-08-18 00:00:00,000",1,-1,0,"NA","1899-12-30 17:53:13,000","1899-12-30 18:00:34,000","SI",1
4563,54,"Gerente","Divorciado","Terciaria",-449,"SI","NO","celular","2021-05-14 00:00:00,000",1,-1,0,"NA","1899-12-30 16:14:19,000","1899-12-30 16:25:50,000","NA",1
4651,50,"Independiente","Divorciado","Terciaria",13,"SI","NO","celular","2021-04-20 00:00:00,000",1,-1,0,"NA","1899-12-30 11:44:45,000","1899-12-30 11:46:01,000","NA",1
4387,40,"Independiente","Divorciado","Terciaria",1077,"NO","NO","celular","2021-11-19 00:00:00,000",1,-1,0,"NA","1899-12-30 14:47:10,000","1899-12-30 14:52:19,000","NA",1
4445,45,"Administrador","Divorciado","Terciaria",569,"SI","NO","celular","2021-05-14 00:00:00,000",1,-1,0,"NA","1899-12-30 10:32:56,000","1899-12-30 10:36:44,000","NA",1
59,34,"Gerente","Soltero","NA",6013,"SI","NO","celular","2021-05-18 00:00:00,000",1,-1,0,"NA","1899-12-30 13:52:00,000","1899-12-30 14:02:12,000","SI",1
297,20,"Estudiante","Soltero","NA",457,"NO","NO","celular","2021-06-16 00:00:00,000",1,-1,0,"NA","1899-12-30 12:17:11,000","1899-12-30 12:20:45,000","NO",1
471,18,"Estudiante","Soltero","NA",108,"NO","NO","celular","2021-08-10 00:00:00,000",1,-1,0,"NA","1899-12-30 13:25:18,000","1899-12-30 13:28:05,000","SI",1
1832,22,"Estudiante","Soltero","NA",2281,"NO","NO","celular","2021-09-08 00:00:00,000",1,-1,0,"NA","1899-12-30 11:58:23,000","1899-12-30 12:02:04,000","NO",1
4856,22,"Estudiante","Soltero","NA",3317,"NO","NO","celular","2021-08-10 00:00:00,000",1,-1,0,"NA","1899-12-30 13:07:01,000","1899-12-30 13:09:29,000","NA",1
3932,36,"Estudiante","Soltero","NA",417,"NO","NO","celular","2021-02-10 00:00:00,000",1,-1,0,"NA","1899-12-30 14:49:17,000","1899-12-30 14:51:48,000","SI",1
3660,30,"Estudiante","Soltero","NA",4468,"NO","NO","celular","2021-02-02 00:00:00,000",1,-1,0,"NA","1899-12-30 16:12:05,000","1899-12-30 16:15:29,000","SI",1
797,33,"Estudiante","Soltero","NA",1170,"NO","NO","celular","2021-04-30 00:00:00,000",1,-1,0,"NA","1899-12-30 16:41:37,000","1899-12-30 16:47:29,000","SI",1
3062,21,"Estudiante","Soltero","NA",53,"NO","NO","celular","2021-06-14 00:00:00,000",1,-1,0,"NA","1899-12-30 09:36:47,000","1899-12-30 09:41:17,000","SI",1
2921,21,"Estudiante","Soltero","NA",1506,"NO","NO","celular","2021-09-14 00:00:00,000",1,-1,0,"NA","1899-12-30 14:44:55,000","1899-12-30 14:50:35,000","SI",1
2380,34,"Estudiante","Soltero","NA",1011,"NO","NO","celular","2021-06-01 00:00:00,000",1,-1,0,"NA","1899-12-30 16:30:02,000","1899-12-30 16:34:15,000","SI",1
2140,31,"Trabajador obrero","Soltero","NA",461,"SI","NO","celular","2021-05-07 00:00:00,000",1,-1,0,"NA","1899-12-30 11:29:20,000","1899-12-30 11:37:02,000","NO",1
1891,18,"Estudiante","Soltero","NA",108,"NO","NO","celular","2021-09-08 00:00:00,000",1,-1,0,"NA","1899-12-30 11:48:16,000","1899-12-30 11:51:05,000","SI",1
3117,20,"Estudiante","Soltero","NA",755,"NO","NO","celular","2021-12-29 00:00:00,000",1,-1,0,"NA","1899-12-30 12:30:20,000","1899-12-30 12:35:04,000","SI",1
4860,36,"Desempleado","Soltero","Primaria",1729,"NO","NO","celular","2021-11-21 00:00:00,000",1,-1,0,"NA","1899-12-30 11:45:51,000","1899-12-30 11:51:32,000","NA",1
4328,32,"Trabajador obrero","Soltero","Primaria",121,"SI","NO","celular","2021-11-20 00:00:00,000",1,-1,0,"NA","1899-12-30 11:31:09,000","1899-12-30 11:43:47,000","NA",1
3641,31,"Desempleado","Soltero","Primaria",406,"NO","NO","celular","2021-02-04 00:00:00,000",1,-1,0,"NA","1899-12-30 14:48:47,000","1899-12-30 15:01:03,000","SI",1
3472,32,"Prestador de Servicios","Soltero","Primaria",-56,"NO","SI","celular","2021-11-19 00:00:00,000",1,-1,0,"NA","1899-12-30 15:55:27,000","1899-12-30 16:02:25,000","NO",1
3120,35,"Trabajador obrero","Soltero","Primaria",-4,"SI","NO","celular","2021-05-18 00:00:00,000",1,-1,0,"NA","1899-12-30 12:00:44,000","1899-12-30 12:03:42,000","NO",1
63,18,"Estudiante","Soltero","Primaria",608,"NO","NO","celular","2021-08-12 00:00:00,000",1,-1,0,"NA","1899-12-30 13:30:30,000","1899-12-30 13:34:57,000","SI",1
220,26,"Trabajador obrero","Soltero","Primaria",-295,"SI","NO","celular","2021-05-06 00:00:00,000",1,-1,0,"NA","1899-12-30 09:51:59,000","1899-12-30 09:54:17,000","NO",1
968,33,"Trabajador obrero","Soltero","Primaria",785,"SI","NO","celular","2021-11-20 00:00:00,000",1,-1,0,"NA","1899-12-30 16:01:46,000","1899-12-30 16:04:05,000","NO",1
1550,60,"Tecnico","Soltero","Primaria",11262,"NO","NO","celular","2021-08-26 00:00:00,000",1,-1,0,"NA","1899-12-30 09:35:01,000","1899-12-30 09:40:24,000","SI",1
1847,38,"Trabajador obrero","Soltero","Primaria",127,"SI","NO","celular","2021-01-28 00:00:00,000",1,-1,0,"NA","1899-12-30 16:25:27,000","1899-12-30 16:26:37,000","NO",1
1938,52,"Trabajador obrero","Soltero","Primaria",1837,"SI","NO","celular","2021-11-21 00:00:00,000",1,-1,0,"NA","1899-12-30 09:35:14,000","1899-12-30 09:38:51,000","NO",1
2160,43,"Ama de casa","Soltero","Primaria",800,"SI","NO","celular","2021-05-13 00:00:00,000",1,-1,0,"NA","1899-12-30 09:51:58,000","1899-12-30 10:07:00,000","SI",1
2714,32,"Trabajador obrero","Soltero","Primaria",18,"SI","SI","celular","2021-05-06 00:00:00,000",1,-1,0,"NA","1899-12-30 17:49:35,000","1899-12-30 17:54:40,000","NO",1
2820,27,"Desempleado","Soltero","Primaria",223,"NO","NO","celular","2021-05-26 00:00:00,000",1,-1,0,"NA","1899-12-30 15:13:03,000","1899-12-30 15:14:46,000","NO",1
2920,32,"Trabajador obrero","Soltero","Primaria",2829,"SI","NO","celular","2021-05-05 00:00:00,000",1,-1,0,"NA","1899-12-30 10:43:44,000","1899-12-30 10:44:10,000","NO",1
3708,39,"Estudiante","Soltero","Terciaria",2103,"NO","NO","celular","2021-02-02 00:00:00,000",1,-1,0,"NA","1899-12-30 10:05:23,000","1899-12-30 10:15:11,000","SI",1
3719,27,"Tecnico","Soltero","Terciaria",1075,"NO","NO","celular","2021-03-02 00:00:00,000",1,-1,0,"NA","1899-12-30 17:59:47,000","1899-12-30 18:10:45,000","SI",1
3584,31,"Gerente","Soltero","Terciaria",177,"SI","NO","celular","2021-05-15 00:00:00,000",1,-1,0,"NA","1899-12-30 09:02:47,000","1899-12-30 09:04:51,000","NO",1
3933,26,"Gerente","Soltero","Terciaria",199,"SI","NO","celular","2021-05-07 00:00:00,000",1,-1,0,"NA","1899-12-30 09:06:43,000","1899-12-30 09:13:36,000","NO",1
3922,35,"Tecnico","Soltero","Terciaria",4,"SI","NO","celular","2021-07-24 00:00:00,000",1,-1,0,"NA","1899-12-30 15:49:56,000","1899-12-30 15:52:31,000","NO",1
3913,23,"Gerente","Soltero","Terciaria",1807,"NO","NO","celular","2021-07-27 00:00:00,000",1,-1,0,"NA","1899-12-30 17:14:32,000","1899-12-30 17:24:38,000","SI",1
3822,34,"Gerente","Soltero","Terciaria",431,"NO","NO","celular","2021-07-16 00:00:00,000",1,-1,0,"NA","1899-12-30 16:29:14,000","1899-12-30 16:35:55,000","NO",1
3735,33,"Gerente","Soltero","Terciaria",383,"SI","NO","celular","2021-07-09 00:00:00,000",1,-1,0,"NA","1899-12-30 14:38:47,000","1899-12-30 14:40:52,000","NO",1
3733,32,"Tecnico","Soltero","Terciaria",6746,"NO","NO","celular","2021-11-11 00:00:00,000",1,-1,0,"NA","1899-12-30 14:22:37,000","1899-12-30 14:25:56,000","SI",1
3396,32,"Gerente","Soltero","Terciaria",2069,"NO","NO","celular","2021-04-22 00:00:00,000",1,-1,0,"NA","1899-12-30 15:14:41,000","1899-12-30 15:23:46,000","SI",1
3470,29,"Gerente","Soltero","Terciaria",697,"NO","NO","celular","2021-02-04 00:00:00,000",1,-1,0,"NA","1899-12-30 15:07:21,000","1899-12-30 15:10:47,000","SI",1
3451,25,"Independiente","Soltero","Terciaria",42,"SI","NO","celular","2021-03-03 00:00:00,000",1,-1,0,"NA","1899-12-30 12:38:43,000","1899-12-30 12:44:03,000","SI",1
3572,38,"Gerente","Soltero","Terciaria",8953,"NO","SI","celular","2021-11-20 00:00:00,000",1,-1,0,"NA","1899-12-30 10:54:55,000","1899-12-30 10:59:56,000","NO",1
3550,47,"Gerente","Soltero","Terciaria",86,"NO","NO","celular","2021-02-02 00:00:00,000",1,-1,0,"NA","1899-12-30 11:04:36,000","1899-12-30 11:22:42,000","SI",1
3514,30,"Desempleado","Soltero","Terciaria",1622,"NO","NO","celular","2021-11-19 00:00:00,000",1,-1,0,"NA","1899-12-30 13:49:10,000","1899-12-30 13:53:12,000","NO",1
3505,25,"Emprendedor","Soltero","Terciaria",347,"NO","NO","celular","2021-08-20 00:00:00,000",1,-1,0,"NA","1899-12-30 12:25:07,000","1899-12-30 12:29:34,000","SI",1
3368,25,"Gerente","Soltero","Terciaria",1098,"SI","SI","celular","2021-07-08 00:00:00,000",1,-1,0,"NA","1899-12-30 12:29:17,000","1899-12-30 12:36:22,000","NO",1
2284,43,"Gerente","Soltero","Terciaria",8224,"SI","NO","celular","2021-07-15 00:00:00,000",1,-1,0,"NA","1899-12-30 15:23:06,000","1899-12-30 15:24:16,000","NO",1
4898,32,"Tecnico","Soltero","Terciaria",550,"NO","NO","celular","2021-11-19 00:00:00,000",1,-1,0,"NA","1899-12-30 17:13:39,000","1899-12-30 17:19:16,000","NA",1
4862,37,"Gerente","Soltero","Terciaria",33,"SI","NO","celular","2021-03-12 00:00:00,000",1,-1,0,"NA","1899-12-30 15:07:38,000","1899-12-30 15:10:44,000","NA",1
4859,28,"Independiente","Soltero","Terciaria",805,"NO","NO","celular","2021-02-16 00:00:00,000",1,-1,0,"NA","1899-12-30 10:15:25,000","1899-12-30 10:20:56,000","NA",1
4729,29,"Gerente","Soltero","Terciaria",268,"NO","NO","celular","2021-04-16 00:00:00,000",1,-1,0,"NA","1899-12-30 10:35:24,000","1899-12-30 10:46:31,000","NA",1
4722,31,"Independiente","Soltero","Terciaria",1536,"SI","NO","celular","2021-05-13 00:00:00,000",1,-1,0,"NA","1899-12-30 16:48:54,000","1899-12-30 16:55:22,000","NA",1
4621,28,"Gerente","Soltero","Terciaria",278,"NO","SI","celular","2021-01-29 00:00:00,000",1,-1,0,"NA","1899-12-30 10:16:10,000","1899-12-30 10:19:24,000","NA",1
4637,34,"Gerente","Soltero","Terciaria",2646,"NO","NO","celular","2021-04-14 00:00:00,000",1,-1,0,"NA","1899-12-30 15:11:43,000","1899-12-30 15:14:05,000","NA",1
4641,32,"Independiente","Soltero","Terciaria",2559,"NO","NO","celular","2021-07-07 00:00:00,000",1,-1,0,"NA","1899-12-30 15:01:06,000","1899-12-30 15:15:55,000","NA",1
4712,35,"Administrador","Soltero","Terciaria",62,"NO","SI","celular","2021-04-30 00:00:00,000",1,-1,0,"NA","1899-12-30 17:35:21,000","1899-12-30 17:36:28,000","NA",1
4908,25,"Administrador","Soltero","Terciaria",3730,"SI","NO","celular","2021-02-27 00:00:00,000",1,-1,0,"NA","1899-12-30 17:06:37,000","1899-12-30 17:12:30,000","NA",1
4975,33,"Estudiante","Soltero","Terciaria",882,"SI","NO","celular","2021-02-06 00:00:00,000",1,-1,0,"NA","1899-12-30 11:20:01,000","1899-12-30 11:25:12,000","NA",1
4620,28,"Gerente","Soltero","Terciaria",874,"SI","NO","celular","2021-06-05 00:00:00,000",1,-1,0,"NA","1899-12-30 12:44:43,000","1899-12-30 12:53:12,000","NA",1
4596,31,"Gerente","Soltero","Terciaria",4718,"SI","NO","celular","2021-11-21 00:00:00,000",1,-1,0,"NA","1899-12-30 14:08:50,000","1899-12-30 14:17:46,000","NA",1
4161,29,"Gerente","Soltero","Terciaria",4331,"NO","NO","celular","2021-07-07 00:00:00,000",1,-1,0,"NA","1899-12-30 16:07:28,000","1899-12-30 16:17:39,000","NA",1
4144,38,"Independiente","Soltero","Terciaria",1612,"SI","NO","celular","2021-05-08 00:00:00,000",1,-1,0,"NA","1899-12-30 16:49:01,000","1899-12-30 16:56:04,000","NA",1
4087,35,"Independiente","Soltero","Terciaria",353,"NO","NO","celular","2021-08-12 00:00:00,000",1,-1,0,"NA","1899-12-30 17:01:58,000","1899-12-30 17:11:40,000","NA",1
4081,50,"Gerente","Soltero","Terciaria",709,"SI","NO","celular","2021-05-08 00:00:00,000",1,-1,0,"NA","1899-12-30 12:25:16,000","1899-12-30 12:28:43,000","NA",1
3982,33,"Emprendedor","Soltero","Terciaria",484,"SI","NO","celular","2021-01-29 00:00:00,000",1,-1,0,"NA","1899-12-30 12:30:38,000","1899-12-30 12:39:35,000","NO",1
4220,24,"Administrador","Soltero","Terciaria",454,"SI","NO","celular","2021-06-15 00:00:00,000",1,-1,0,"NA","1899-12-30 14:58:54,000","1899-12-30 15:01:13,000","NA",1
4396,34,"Emprendedor","Soltero","Terciaria",2945,"SI","NO","celular","2021-04-17 00:00:00,000",1,-1,0,"NA","1899-12-30 17:52:21,000","1899-12-30 17:56:47,000","NA",1
4435,35,"Gerente","Soltero","Terciaria",-1980,"SI","SI","celular","2021-08-11 00:00:00,000",1,-1,0,"NA","1899-12-30 14:38:13,000","1899-12-30 14:42:00,000","NA",1
4446,30,"Independiente","Soltero","Terciaria",251,"NO","NO","celular","2021-07-12 00:00:00,000",1,-1,0,"NA","1899-12-30 14:03:14,000","1899-12-30 14:12:11,000","NA",1
4495,23,"Administrador","Soltero","Terciaria",230,"NO","NO","celular","2021-06-05 00:00:00,000",1,-1,0,"NA","1899-12-30 16:59:59,000","1899-12-30 17:04:23,000","NA",1
4520,38,"Tecnico","Soltero","Terciaria",23,"NO","NO","celular","2021-07-23 00:00:00,000",1,-1,0,"NA","1899-12-30 10:09:21,000","1899-12-30 10:12:35,000","NA",1
4471,29,"Ama de casa","Soltero","Terciaria",2196,"NO","NO","celular","2021-08-05 00:00:00,000",1,-1,0,"NA","1899-12-30 13:06:07,000","1899-12-30 13:09:42,000","NA",1
4231,54,"Tecnico","Soltero","Terciaria",118,"NO","NO","celular","2021-04-05 00:00:00,000",1,-1,0,"NA","1899-12-30 10:53:27,000","1899-12-30 10:58:07,000","NA",1
4232,46,"Trabajador obrero","Soltero","Terciaria",283,"NO","NO","celular","2021-04-07 00:00:00,000",1,-1,0,"NA","1899-12-30 12:28:53,000","1899-12-30 12:33:52,000","NA",1
4306,33,"Independiente","Soltero","Terciaria",4996,"NO","NO","celular","2021-11-20 00:00:00,000",1,-1,0,"NA","1899-12-30 14:23:01,000","1899-12-30 14:26:51,000","NA",1
2584,40,"Desempleado","Soltero","Terciaria",7968,"NO","NO","celular","2021-06-02 00:00:00,000",1,-1,0,"NA","1899-12-30 17:11:48,000","1899-12-30 17:21:44,000","SI",1
812,27,"Gerente","Soltero","Terciaria",2802,"SI","NO","celular","2021-05-18 00:00:00,000",1,-1,0,"NA","1899-12-30 09:08:32,000","1899-12-30 09:09:56,000","NO",1
785,38,"Independiente","Soltero","Terciaria",973,"NO","NO","celular","2021-02-04 00:00:00,000",1,-1,0,"NA","1899-12-30 13:14:53,000","1899-12-30 13:17:11,000","NO",1
766,31,"Tecnico","Soltero","Terciaria",882,"NO","NO","celular","2021-06-03 00:00:00,000",1,-1,0,"NA","1899-12-30 10:02:25,000","1899-12-30 10:09:16,000","SI",1
760,34,"Gerente","Soltero","Terciaria",13014,"NO","NO","celular","2021-08-13 00:00:00,000",1,-1,0,"NA","1899-12-30 13:56:59,000","1899-12-30 14:09:17,000","SI",1
703,31,"Gerente","Soltero","Terciaria",1017,"NO","NO","celular","2021-02-02 00:00:00,000",1,-1,0,"NA","1899-12-30 09:23:44,000","1899-12-30 09:25:07,000","NO",1
574,26,"Gerente","Soltero","Terciaria",1027,"NO","NO","celular","2021-09-23 00:00:00,000",1,-1,0,"NA","1899-12-30 12:26:37,000","1899-12-30 12:39:01,000","SI",1
549,28,"Tecnico","Soltero","Terciaria",3623,"NO","NO","celular","2021-03-10 00:00:00,000",1,-1,0,"NA","1899-12-30 16:45:47,000","1899-12-30 16:50:08,000","SI",1
541,28,"Ama de casa","Soltero","Terciaria",19,"NO","NO","celular","2021-04-17 00:00:00,000",1,-1,0,"NA","1899-12-30 10:34:32,000","1899-12-30 10:37:01,000","SI",1
535,31,"Independiente","Soltero","Terciaria",2589,"NO","NO","celular","2021-11-21 00:00:00,000",1,-1,0,"NA","1899-12-30 15:08:27,000","1899-12-30 15:18:41,000","SI",1
